COUNTRY,PERNUM,AGE,SEX,MARST,INDIG,EDATTAIN,YRSCHOOL,EMPSTAT,INCEARN
484,4,42,1,3,1,1,4,3,99999999
484,1,43,1,2,2,2,6,1,5571
484,2,2,1,1,2,0,99,0,99999999
484,1,73,1,4,2,2,6,3,99999999
484,2,46,2,2,2,2,6,3,99999999
484,3,35,2,2,9,4,16,1,1500
840,8,19,1,1,2,2,10,2,500
484,4,12,1,1,1,2,6,3,99999999
840,4,14,1,1,2,2,9,0,0
840,3,19,1,1,2,3,12,1,18000
484,1,40,1,3,2,3,12,1,99999998
484,1,40,1,2,2,3,12,3,99999999
840,2,24,1,1,2,1,0,2,0
484,5,40,2,2,2,3,12,1,2143
484,4,64,2,2,1,1,3,3,99999999
484,1,24,1,2,1,3,13,1,8964
484,2,8,2,1,2,1,2,0,99999999
484,1,37,2,3,1,2,9,1,2800
484,2,10,1,1,2,1,3,0,99999999
840,1,27,1,1,2,3,12,1,35000
840,2,66,1,2,2,3,12,3,0
840,2,25,2,1,2,4,13,1,1200
484,3,6,1,1,1,1,0,0,99999999
484,2,27,2,1,2,4,17,3,99999999
484,3,13,1,1,2,2,7,3,99999999
484,1,64,2,1,2,2,9,3,99999999
484,3,8,2,1,1,1,3,0,99999999
484,3,42,2,2,2,2,9,3,99999999
484,1,88,1,4,2,1,0,3,99999999
840,1,22,1,1,2,2,10,1,5000
484,5,38,2,2,1,3,12,1,3200
840,2,67,2,2,2,3,13,3,0
484,1,69,1,1,2,1,0,1,3214
484,5,25,1,1,2,3,12,1,8571
484,2,54,2,2,2,3,15,9,99999999
484,1,38,2,2,1,1,3,1,2143
840,2,25,2,2,2,4,13,1,42000
484,2,11,1,1,2,1,5,0,99999999
484,2,8,2,1,1,1,2,0,99999999
484,4,5,2,1,1,1,0,0,99999999
484,4,11,2,1,2,1,5,0,99999999
840,4,92,2,4,2,3,12,3,0
484,3,3,2,1,2,1,0,0,99999999
484,4,55,2,2,2,4,16,1,2000
484,1,52,2,2,1,1,3,3,99999999
484,3,3,1,1,1,1,0,0,99999999
840,3,26,1,1,2,3,13,2,0
840,2,34,2,2,2,4,13,2,12000
484,2,12,1,1,1,2,7,3,99999999
840,1,55,1,2,2,3,12,3,0
484,3,31,2,2,2,1,5,3,99999999
484,7,39,2,1,2,3,12,1,2143
484,5,4,1,1,2,1,0,0,99999999
484,4,10,2,1,1,1,5,0,99999999
840,1,38,1,2,2,4,13,1,90000
484,4,4,1,1,1,1,0,0,99999999
484,7,36,1,1,2,2,6,1,5143
484,3,44,2,2,2,3,12,3,99999999
840,1,79,2,3,2,3,12,1,15200
840,1,57,1,2,2,3,13,1,62000
840,2,30,1,1,2,3,12,1,15000
484,1,29,1,2,2,3,12,1,10000
484,1,30,2,2,1,3,12,3,99999999
484,1,21,1,2,1,2,9,1,99999998
484,7,34,2,2,2,3,12,1,4286
484,1,32,2,2,2,4,18,1,7600
484,2,27,2,1,1,1,0,3,99999999
840,2,6,1,1,2,1,0,0,0
484,1,34,1,2,2,2,9,1,3000
484,7,22,2,1,2,2,11,1,3429
484,3,3,1,1,2,1,0,0,99999999
840,3,24,2,1,2,3,12,1,12000
484,3,9,1,1,2,1,1,0,99999999
484,3,7,1,1,2,1,1,0,99999999
840,2,31,1,2,2,3,12,1,36000
484,1,63,2,4,1,1,0,3,99999999
484,1,64,1,2,1,4,18,1,20000
484,1,73,1,2,2,1,0,3,99999999
484,4,7,2,1,2,1,1,0,99999999
840,4,6,2,1,2,1,0,0,0
840,2,50,1,2,2,3,12,1,120000
484,2,45,2,2,1,2,6,3,99999999
484,4,34,2,2,1,2,11,3,99999999
484,4,46,2,2,1,1,0,3,99999999
840,1,40,2,3,2,3,13,1,19000
484,1,60,1,2,1,1,2,1,0
484,3,56,2,2,1,1,3,3,99999999
484,3,16,1,1,2,2,10,3,99999999
484,2,31,1,1,2,3,14,1,7000
840,1,52,2,3,2,3,13,1,6000
484,2,24,2,2,2,2,9,3,99999999
484,4,14,2,1,2,2,9,3,99999999
484,3,21,2,1,2,3,14,3,99999999
484,1,57,2,3,1,1,1,1,1500
484,1,30,1,2,2,3,14,1,10000
484,4,25,1,2,1,3,12,1,3000
484,6,30,1,2,2,2,6,1,99999998
840,4,12,1,1,2,1,5,0,0
484,2,54,2,1,2,3,12,3,99999999
484,3,36,2,2,1,1,5,3,99999999
840,2,95,2,2,2,2,10,3,0
484,1,34,1,2,2,2,8,1,10714
484,1,48,1,3,1,1,2,1,857
484,1,34,2,2,1,1,4,3,99999999
484,8,9,2,1,1,1,3,0,99999999
484,1,29,1,2,2,2,6,1,4286
840,1,60,2,1,2,4,13,3,0
484,2,9,2,1,2,1,3,0,99999999
484,1,71,1,2,1,1,0,1,99999998
484,6,25,2,2,2,3,15,1,0
840,4,1,2,1,2,0,99,0,0
484,6,3,1,1,1,1,0,0,99999999
840,4,4,2,1,2,1,0,0,0
484,1,48,1,2,2,2,9,1,2571
840,2,55,2,2,2,4,13,3,0
484,3,15,1,1,2,2,10,3,99999999
840,1,64,2,4,2,2,10,3,0
484,5,18,2,2,1,1,4,3,99999999
484,1,30,1,2,2,3,14,1,99999998
484,3,8,2,1,1,1,2,0,99999999
484,1,51,2,3,2,3,16,3,99999999
484,4,11,1,1,1,1,4,0,99999999
484,3,65,2,2,2,1,1,3,99999999
484,2,12,1,1,1,2,6,3,99999999
484,4,25,2,2,2,2,9,3,99999999
484,2,19,2,2,1,2,11,3,99999999
484,1,65,2,4,2,1,0,3,99999999
484,2,4,1,1,2,1,0,0,99999999
840,4,11,2,1,2,1,4,0,0
840,5,12,1,1,2,2,6,0,0
484,2,49,2,2,1,1,3,3,99999999
484,4,9,1,1,1,1,3,0,99999999
840,2,74,1,2,2,3,12,1,25000
484,1,45,2,2,2,4,18,1,10000
840,3,36,2,2,2,3,13,1,30000
484,2,65,2,2,2,1,0,3,99999999
484,2,2,2,1,2,0,99,0,99999999
484,5,52,2,2,2,1,4,1,1714
484,1,34,1,2,2,2,8,1,7714
484,1,43,1,2,2,3,12,1,6400
484,3,13,1,1,9,2,7,3,99999999
840,2,48,1,2,2,3,12,1,30300
484,2,59,2,2,2,3,15,1,100000
484,5,9,1,1,2,1,2,0,99999999
484,3,20,1,3,2,2,9,1,5571
484,1,30,1,2,2,2,6,1,1629
484,1,52,2,4,1,1,0,3,99999999
484,2,4,2,1,2,1,0,0,99999999
484,5,3,1,1,2,1,0,0,99999999
840,2,31,2,3,2,3,13,1,33000
484,2,27,2,2,1,2,9,3,99999999
484,2,64,1,2,2,1,4,3,99999999
484,2,9,2,1,2,1,3,0,99999999
840,1,22,1,1,2,3,12,3,0
484,4,58,2,2,2,2,6,3,99999999
840,1,91,2,1,2,3,12,3,0
484,5,35,2,2,1,3,12,1,2571
484,2,5,2,1,2,1,0,0,99999999
840,2,61,2,2,2,3,12,1,25000
484,6,19,2,2,1,2,9,1,3000
484,1,48,1,2,1,2,6,1,6400
484,1,43,2,2,1,1,5,3,99999999
840,1,60,1,3,2,3,13,3,0
484,3,18,2,2,1,2,9,3,99999999
484,3,6,2,1,9,1,0,0,99999999
840,4,10,2,1,1,1,3,0,0
840,5,68,2,4,2,1,0,3,0
484,8,0,1,1,2,0,99,0,99999999
840,2,69,1,2,2,4,13,3,0
484,1,54,1,2,2,2,6,1,0
484,4,27,2,1,2,4,16,1,6000
484,3,42,2,2,2,1,4,1,2143
840,2,66,1,2,2,3,13,3,144000
840,3,16,2,1,2,2,10,3,0
484,5,30,2,1,2,2,11,1,99999998
484,8,21,2,2,1,2,6,3,99999999
484,4,10,2,1,2,1,4,0,99999999
484,1,84,2,4,2,1,0,3,99999999
484,7,16,1,2,2,2,10,1,2571
484,3,5,1,1,2,1,0,0,99999999
484,5,36,2,2,1,1,0,1,2143
484,4,16,1,1,2,2,6,1,857
484,7,14,1,1,2,1,1,1,857
484,4,0,2,1,1,0,99,0,99999999
840,3,9,1,1,2,1,3,0,0
484,5,54,2,2,2,1,2,3,99999999
484,2,22,1,1,1,3,15,3,99999999
484,3,10,2,1,2,1,4,0,99999999
840,2,56,1,2,2,1,4,1,34000
840,2,58,2,2,2,3,12,3,600
484,1,26,1,1,1,2,6,1,5143
840,1,64,2,3,2,4,13,1,244110
484,5,29,2,2,1,4,16,3,99999999
484,1,19,2,2,1,2,9,3,99999999
840,2,57,2,2,2,4,13,1,125000
484,1,35,1,2,1,2,6,1,0
484,2,13,2,1,2,2,7,3,99999999
484,5,21,2,1,1,2,9,1,300
484,1,27,1,2,1,2,9,1,500
484,3,3,1,1,1,1,0,0,99999999
484,3,22,2,2,1,3,12,3,99999999
484,3,34,2,2,2,2,9,3,99999999
484,1,39,2,4,2,2,9,1,3000
484,3,13,2,1,2,2,6,3,99999999
484,3,13,1,1,2,2,7,3,99999999
840,2,50,1,1,2,2,11,1,6500
484,9,22,2,2,2,2,9,1,2143
840,2,14,2,1,2,2,8,0,0
840,2,66,2,2,2,3,12,3,0
484,1,40,1,2,2,1,3,1,99999998
484,3,54,2,2,1,2,6,3,99999999
484,3,37,2,2,2,2,6,3,99999999
840,7,5,1,1,2,1,0,0,0
484,4,28,1,3,2,4,18,1,4286
840,2,46,1,2,2,3,13,1,105000
840,2,37,2,2,2,3,13,3,0
484,2,11,1,1,1,1,4,0,99999999
484,3,71,1,2,1,1,0,1,3429
484,3,10,2,1,1,1,4,0,99999999
484,1,56,1,2,2,2,9,1,5000
840,4,0,1,1,2,0,99,0,0
484,2,5,1,1,2,1,0,0,99999999
484,1,43,1,2,2,2,9,1,10000
484,2,2,2,1,2,0,99,0,99999999
840,1,71,1,1,2,4,13,3,0
484,5,19,1,2,2,3,12,1,5143
484,2,27,2,2,2,2,10,3,99999999
484,1,33,1,2,1,2,9,3,99999999
840,1,42,2,3,2,3,13,1,77000
484,2,4,1,1,1,1,0,0,99999999
484,1,72,1,2,2,1,2,1,3429
484,2,36,2,2,1,2,7,3,99999999
484,3,13,1,1,2,2,7,3,99999999
484,4,27,2,2,2,4,16,1,4286
484,3,35,2,2,2,4,17,3,99999999
484,3,5,1,1,1,1,0,0,99999999
484,2,0,2,1,2,0,99,0,99999999
484,2,25,2,2,1,2,8,3,99999999
484,5,47,1,2,2,3,12,1,99999998
484,2,12,2,1,1,1,4,3,99999999
840,1,48,1,3,2,3,12,1,50000
484,2,72,1,2,2,1,3,1,6429
484,7,4,2,1,2,1,0,0,99999999
484,5,25,1,2,2,2,9,2,99999999
484,3,29,2,2,1,2,9,3,99999999
484,3,42,1,1,2,4,17,1,6429
484,5,12,1,1,2,2,6,3,99999999
484,2,50,2,2,1,1,0,3,99999999
484,6,10,2,1,2,1,4,0,99999999
484,4,28,2,2,2,2,8,1,3000
484,2,18,2,1,2,2,11,3,99999999
840,5,0,2,1,2,0,99,0,0
484,3,6,1,1,2,1,0,0,99999999
484,2,68,2,2,2,2,6,3,99999999
840,1,20,2,1,2,3,13,3,0
840,1,66,1,3,2,3,12,3,0
484,1,42,2,1,2,2,6,3,99999999
484,1,53,1,3,2,3,12,1,4286
484,1,72,1,2,2,1,3,1,3857
484,2,43,1,1,1,2,9,1,0
484,2,56,2,2,2,2,9,3,99999999
484,4,8,2,1,1,1,2,0,99999999
484,3,28,2,2,1,3,12,3,99999999
484,2,66,2,2,2,2,9,3,99999999
484,3,20,2,2,2,3,12,3,99999999
840,2,37,1,1,2,3,13,1,26700
484,3,1,2,1,2,0,99,0,99999999
484,5,10,2,1,2,1,4,0,99999999
484,2,32,1,2,2,1,2,3,99999999
840,1,55,1,3,2,3,13,1,40000
484,1,48,1,2,2,2,9,1,2571
484,2,7,1,1,2,1,1,0,99999999
484,3,46,2,2,2,3,12,3,99999999
840,1,33,1,2,2,3,13,1,57000
484,4,29,2,2,1,1,0,3,99999999
840,1,60,2,3,2,3,12,3,0
840,1,66,1,2,2,3,13,3,0
484,1,30,1,2,2,3,12,1,3000
484,2,13,1,1,2,2,7,3,99999999
840,1,46,2,2,2,3,13,1,20000
840,4,3,1,1,2,1,0,0,0
840,1,85,1,1,2,3,13,3,0
840,1,66,1,3,2,4,13,3,0
484,3,33,1,2,2,1,0,1,4286
484,2,59,2,2,2,2,6,3,99999999
484,6,15,2,1,2,2,7,3,99999999
484,3,48,2,2,1,2,9,3,99999999
484,3,26,2,2,1,2,6,3,99999999
484,3,11,2,1,2,1,5,0,99999999
484,6,14,1,1,2,2,8,3,99999999
484,2,15,1,1,1,2,8,3,99999999
484,2,19,2,2,1,1,0,3,99999999
484,1,32,1,2,2,4,17,1,6000
484,1,40,1,2,2,2,9,1,99999998
484,2,14,2,1,2,2,8,3,99999999
840,1,50,1,3,2,3,12,1,70000
484,6,13,1,1,2,2,7,3,99999999
484,3,60,2,9,9,9,98,9,99999999
484,6,22,1,1,1,2,6,1,0
484,7,25,1,1,2,4,17,1,6000
484,4,16,1,1,1,2,9,1,1286
484,2,12,1,1,2,2,6,3,99999999
840,1,42,1,4,2,3,13,1,90000
484,2,59,2,2,1,2,8,3,99999999
484,6,25,2,2,2,2,6,3,99999999
484,1,31,1,2,1,2,6,1,3000
484,3,5,1,1,1,1,0,0,99999999
484,1,33,1,2,2,4,17,1,12857
484,1,52,1,2,2,1,1,1,4286
484,5,48,2,2,2,3,12,1,1000
484,4,7,2,1,1,1,0,0,99999999
484,2,50,2,2,2,2,9,3,99999999
840,1,35,1,2,2,4,13,1,200000
484,3,35,1,1,1,2,9,3,99999999
484,3,14,1,1,2,2,7,3,99999999
484,7,34,2,2,2,2,9,3,99999999
484,3,20,1,2,2,2,9,1,4286
484,2,17,2,1,2,2,9,1,99999998
484,2,46,2,2,2,2,8,3,99999999
484,3,7,1,1,2,1,0,0,99999999
840,1,24,1,2,2,3,13,1,13000
840,3,3,2,1,2,1,0,0,0
484,1,27,2,2,2,2,9,1,3429
484,4,13,2,1,2,2,7,3,99999999
484,2,62,2,2,2,2,6,3,99999999
484,4,38,2,2,1,1,4,3,99999999
484,2,36,2,2,2,2,9,3,99999999
840,1,63,2,3,2,4,13,1,85000
484,3,44,2,2,1,2,6,3,99999999
484,1,37,1,2,1,2,6,1,6429
840,3,3,1,1,2,1,0,0,0
484,1,29,1,2,9,2,6,1,1371
484,3,14,2,1,2,2,7,3,99999999
484,2,3,1,1,2,1,0,0,99999999
484,1,63,2,1,2,1,2,3,99999999
484,10,17,1,1,2,2,9,3,99999999
840,1,50,2,3,2,4,13,1,9900
840,4,39,1,3,2,4,13,1,90000
484,2,22,2,1,2,1,0,3,99999999
840,2,69,2,2,2,3,12,1,7500
484,2,4,2,1,2,1,0,0,99999999
840,2,71,1,2,2,2,11,3,0
840,4,14,1,1,2,2,8,0,0
484,3,6,1,1,2,1,0,0,99999999
484,2,57,2,2,1,1,2,3,99999999
484,1,45,1,2,2,2,9,1,2143
840,1,31,1,2,2,3,12,1,45000
484,2,10,1,1,2,1,4,0,99999999
484,2,55,1,3,1,4,16,1,4286
484,3,6,2,1,1,1,0,0,99999999
484,3,16,2,1,2,2,11,3,99999999
484,2,8,2,1,2,1,1,0,99999999
484,1,54,2,3,1,2,6,3,99999999
840,2,63,1,2,2,4,13,3,0
484,1,65,2,3,1,1,0,3,99999999
840,5,17,1,1,2,2,11,1,3000
484,3,13,1,1,1,2,6,3,99999999
840,4,25,2,1,2,4,13,1,8000
484,2,11,2,1,2,1,5,0,99999999
840,3,12,2,1,2,2,6,0,0
484,4,16,1,1,1,2,9,1,0
484,2,35,2,2,2,2,6,3,99999999
840,2,41,2,2,2,4,13,1,7000
484,2,56,2,2,1,2,6,3,99999999
484,5,12,1,1,2,2,6,3,99999999
484,5,4,1,1,1,1,0,0,99999999
840,2,52,1,2,2,3,12,1,30000
484,5,5,1,1,2,1,0,0,99999999
484,5,22,2,3,2,2,10,1,3214
484,1,45,1,2,1,2,11,3,99999999
840,4,3,1,1,2,1,0,0,0
484,1,49,2,3,2,2,9,1,3857
840,1,67,2,2,1,2,10,3,0
840,3,17,2,1,2,2,11,3,510
484,4,45,2,2,1,1,3,1,2143
484,14,5,2,1,1,1,0,0,99999999
484,1,64,2,2,2,1,1,3,99999999
840,1,85,2,4,2,3,12,3,0
484,7,7,1,1,1,1,1,0,99999999
484,3,10,2,1,2,1,3,0,99999999
484,5,16,2,1,2,2,11,3,99999999
484,1,38,1,2,2,2,9,1,6429
484,1,26,2,3,2,2,10,3,99999999
484,2,2,1,1,1,0,99,0,99999999
484,1,40,1,2,2,2,9,1,8571
484,1,27,1,2,2,3,15,1,99999998
484,4,21,2,1,2,3,12,1,99999998
840,1,67,2,4,2,3,12,3,0
484,1,35,1,2,1,1,5,1,125
484,3,52,2,2,2,3,12,3,99999999
484,3,6,1,1,1,1,0,0,99999999
484,2,46,2,3,2,3,12,3,99999999
484,2,66,2,2,2,2,6,9,99999999
484,1,59,1,2,2,2,6,1,0
484,4,5,1,1,2,1,0,0,99999999
484,1,64,2,4,2,1,3,3,99999999
840,1,43,1,2,2,4,13,1,132000
484,1,46,2,4,2,2,6,1,3200
484,6,10,2,1,2,1,3,0,99999999
840,1,64,1,2,2,4,13,1,28600
484,1,50,1,2,1,3,16,1,14000
484,2,75,2,4,1,1,0,3,99999999
484,1,42,2,3,2,2,9,1,2500
484,3,1,2,1,2,0,99,0,99999999
484,2,53,2,2,1,1,1,3,99999999
484,1,31,1,2,1,2,10,1,99999998
484,1,36,1,2,1,3,12,1,2571
840,1,35,1,1,2,3,13,1,60000
484,5,2,2,1,1,0,99,0,99999999
484,1,26,1,2,2,2,9,1,4286
484,3,15,2,1,2,2,7,3,99999999
484,1,62,1,2,1,2,6,1,6000
484,5,47,2,1,1,4,16,1,7000
840,4,19,1,1,2,3,12,1,15000
484,1,36,1,2,1,2,9,1,3429
484,1,25,1,2,2,2,8,2,99999999
484,1,30,1,2,1,2,9,1,8571
484,1,41,2,3,2,3,12,1,99999998
484,4,14,1,1,1,2,8,3,99999999
484,1,42,2,2,1,1,2,3,99999999
840,1,63,1,2,2,4,13,1,20000
484,3,3,2,1,1,1,0,0,99999999
484,2,15,1,1,2,2,9,3,99999999
484,4,26,2,2,1,2,9,3,99999999
484,1,80,1,2,1,1,0,3,99999999
484,3,30,2,2,2,2,11,1,5143
484,7,36,1,1,2,2,6,1,3429
484,1,56,2,1,2,2,6,1,3429
840,3,54,2,3,2,2,6,3,0
484,4,57,1,2,2,2,6,1,5143
840,1,23,1,1,2,3,12,3,5200
484,1,83,1,3,2,1,0,3,99999999
484,4,35,2,2,1,1,2,3,99999999
484,2,17,1,1,2,2,10,3,99999999
840,3,43,1,1,2,4,13,3,0
484,3,56,2,2,2,2,10,3,99999999
484,2,19,2,1,2,2,10,3,99999999
840,2,62,2,2,2,3,12,3,0
484,4,6,2,1,9,1,0,0,99999999
840,2,41,1,2,2,4,13,1,110000
484,2,6,1,1,1,1,0,0,99999999
484,1,66,1,2,2,3,12,3,99999999
484,1,30,2,2,1,2,9,3,99999999
484,2,57,2,2,2,1,2,3,99999999
484,6,42,2,2,2,2,9,3,99999999
840,1,79,1,2,2,4,13,3,0
484,1,31,1,2,2,3,12,1,99999998
484,3,9,2,1,2,1,1,0,99999999
484,3,7,2,1,2,1,0,0,99999999
484,2,1,1,1,1,0,99,0,99999999
484,4,11,2,1,2,1,4,0,99999999
484,8,28,1,2,2,2,10,1,5143
484,5,19,1,1,2,2,9,1,4286
484,4,13,1,1,1,2,6,3,99999999
484,1,45,1,2,2,2,6,1,5000
484,4,46,2,2,2,4,17,1,7000
840,1,18,2,1,2,3,12,3,0
484,7,15,1,1,2,1,1,1,1286
484,1,43,1,2,1,2,6,3,99999999
484,3,42,2,2,1,1,3,3,99999999
484,1,52,1,3,1,2,9,1,8000
484,1,35,1,2,2,2,9,1,3429
484,5,15,2,1,1,2,10,3,99999999
484,2,18,2,1,2,3,12,3,99999999
840,2,66,1,2,2,3,13,3,0
484,3,21,1,1,2,3,14,3,99999999
484,4,26,2,1,1,3,12,1,5143
840,1,55,2,3,2,3,12,1,32000
484,2,18,1,1,2,2,10,3,99999999
484,3,15,2,1,2,2,9,3,99999999
484,3,17,1,1,2,2,10,3,99999999
484,4,13,1,1,2,2,6,3,99999999
840,3,18,1,1,2,2,11,1,4000
484,2,5,1,1,2,1,0,0,99999999
840,2,2,2,1,2,0,99,0,0
484,4,7,2,1,1,1,1,0,99999999
484,5,11,1,1,2,1,5,0,99999999
484,1,38,1,2,1,1,3,1,3857
484,6,46,2,2,1,2,6,1,3000
484,4,37,2,2,2,2,9,3,99999999
840,1,83,2,2,2,3,12,3,0
484,3,8,2,1,2,1,3,0,99999999
484,1,30,1,2,2,3,12,1,15000
484,4,8,2,1,1,1,2,0,99999999
484,1,50,1,2,1,3,15,1,0
484,2,2,2,1,2,0,99,0,99999999
484,2,11,2,1,2,1,4,0,99999999
484,4,22,1,1,2,3,13,3,99999999
484,3,13,1,1,2,2,6,3,99999999
840,1,60,1,2,2,3,13,1,43000
484,4,30,2,2,2,3,12,3,99999999
484,1,24,1,2,2,2,9,1,5143
484,3,19,2,1,2,3,12,3,99999999
484,3,24,2,1,1,4,17,3,99999999
484,1,84,1,2,2,1,0,1,500
484,5,55,1,2,2,3,13,1,99999998
840,1,28,1,1,2,4,13,1,155000
840,1,65,2,4,2,3,13,3,0
484,3,7,1,1,1,1,1,0,99999999
484,4,86,1,2,2,1,0,3,99999999
484,1,60,1,2,2,2,7,3,99999999
484,2,75,2,2,2,1,2,3,99999999
484,8,39,2,2,1,1,4,3,99999999
840,4,2,2,1,2,0,99,0,0
484,4,12,1,1,1,2,6,3,99999999
840,1,59,2,2,2,4,13,1,20000
840,1,59,1,2,2,3,13,1,40000
484,2,24,2,1,2,4,16,3,99999999
484,1,18,2,2,1,2,6,3,99999999
484,2,51,2,2,2,2,9,3,99999999
484,1,66,1,2,1,1,1,3,99999999
484,1,35,1,2,2,3,12,1,25714
484,1,40,1,2,2,2,6,1,3857
484,4,33,2,2,2,1,2,3,99999999
484,4,19,2,1,1,1,0,3,99999999
840,1,81,1,2,2,3,12,3,0
484,2,6,2,1,2,1,0,0,99999999
484,1,79,2,4,2,2,6,3,99999999
484,7,17,2,2,2,2,8,3,99999999
484,2,6,1,1,1,1,0,0,99999999
484,6,16,2,1,2,2,9,3,99999999
840,2,29,2,2,2,3,13,1,48000
484,1,25,2,1,2,4,17,1,6000
484,5,3,1,1,1,1,0,0,99999999
484,2,2,1,1,2,0,99,0,99999999
840,1,68,1,2,2,3,12,1,6300
840,3,1,2,1,2,0,99,0,0
484,4,6,1,1,1,1,0,0,99999999
484,3,45,2,2,2,2,6,3,99999999
484,5,60,2,2,2,1,3,3,99999999
484,1,38,1,2,2,2,9,1,3429
840,2,43,1,2,2,3,12,1,33800
484,5,18,1,1,1,3,13,3,99999999
484,2,0,2,1,2,0,99,0,99999999
484,1,69,1,4,1,1,3,3,99999999
484,1,21,1,2,1,3,12,2,99999999
484,1,38,2,2,1,1,2,3,99999999
840,2,46,2,2,2,3,13,3,0
840,1,78,1,2,2,2,6,3,0
484,7,20,1,2,2,3,12,1,3000
484,3,27,1,1,2,3,12,1,4000
484,1,39,1,2,1,2,7,1,8571
484,5,8,2,1,1,1,2,0,99999999
484,2,23,1,1,2,3,12,1,6429
484,2,1,1,1,2,0,99,0,99999999
840,1,30,1,2,2,3,12,1,45000
484,1,45,1,2,2,4,17,1,20000
484,2,14,1,1,2,2,7,3,99999999
484,2,40,1,1,1,1,0,3,99999999
484,3,6,2,1,2,1,0,0,99999999
484,1,73,2,4,2,1,0,3,99999999
840,2,49,2,2,2,4,13,1,100000
840,4,21,2,1,2,3,12,1,23000
484,1,46,1,2,2,2,9,1,3429
484,1,57,1,2,1,1,3,1,0
484,8,18,1,2,2,3,12,1,3429
484,5,3,2,1,2,1,0,0,99999999
484,1,55,1,2,2,1,2,1,1714
484,2,14,1,1,2,2,6,3,99999999
484,2,33,2,3,2,2,6,3,99999999
484,2,55,2,2,2,2,6,3,99999999
840,1,67,1,4,2,4,13,1,451000
484,1,52,1,4,2,2,9,1,6429
484,1,34,2,3,2,2,9,1,3000
484,2,10,1,1,1,1,4,0,99999999
484,4,29,2,2,1,2,9,3,99999999
484,5,21,1,1,1,4,16,1,0
484,1,34,2,3,2,2,6,1,3429
484,2,7,1,1,2,1,1,0,99999999
840,3,17,2,1,2,2,11,3,0
484,2,27,1,1,2,4,16,3,99999999
484,7,27,1,2,2,2,9,1,375
484,4,5,2,1,2,1,0,0,99999999
484,2,10,1,1,2,1,3,0,99999999
840,4,18,1,1,2,3,12,3,0
840,2,30,2,2,2,4,13,1,50000
840,2,66,1,2,2,4,13,1,416000
484,4,30,2,2,2,2,9,3,99999999
840,5,27,2,1,2,4,13,1,179000
484,2,87,2,4,2,2,6,3,99999999
484,2,36,2,2,1,2,9,3,99999999
484,5,35,2,2,2,3,14,1,10000
484,3,43,2,2,1,1,3,3,99999999
484,1,50,1,3,2,3,12,1,12000
484,5,25,2,1,2,3,15,1,12000
484,2,62,2,2,1,2,6,3,99999999
840,5,9,1,1,2,1,4,0,0
484,3,15,1,1,2,2,8,3,99999999
484,5,5,2,1,2,1,0,0,99999999
484,4,36,2,2,1,1,3,1,3214
484,2,1,2,1,1,0,99,0,99999999
484,3,20,2,1,2,9,98,3,99999999
484,1,39,1,2,2,2,6,3,99999999
484,4,0,2,1,1,0,99,0,99999999
484,1,35,2,3,1,2,11,1,4286
484,1,63,1,1,2,3,15,1,4286
484,5,27,1,2,2,4,17,1,3000
840,2,69,2,2,2,3,12,3,0
484,2,22,2,1,1,3,12,3,99999999
840,2,61,2,2,2,3,12,3,0
484,4,28,2,2,2,3,12,3,99999999
840,2,29,2,2,2,3,12,3,0
484,8,19,2,2,1,2,9,3,99999999
484,4,15,2,1,2,2,9,3,99999999
840,2,83,2,3,2,3,12,3,0
484,3,13,2,1,2,2,6,3,99999999
840,1,44,1,1,2,3,12,1,13000
484,6,19,1,1,1,3,12,1,5143
840,2,51,2,2,2,4,13,1,40000
484,2,6,2,1,2,1,1,0,99999999
484,2,6,1,1,1,1,1,0,99999999
484,6,16,1,1,2,2,9,3,99999999
484,8,20,2,1,2,2,9,3,99999999
484,3,39,2,2,2,1,1,3,99999999
484,4,9,1,1,1,1,3,0,99999999
484,1,56,1,2,1,1,3,3,99999999
484,3,30,2,1,1,2,6,3,99999999
484,3,22,2,1,1,3,15,3,99999999
484,2,2,2,1,2,0,99,0,99999999
484,2,6,1,1,1,1,0,0,99999999
840,1,81,1,2,2,3,13,3,0
840,2,26,1,1,2,3,13,2,0
484,2,19,2,3,2,2,9,3,99999999
484,3,15,2,1,1,2,9,3,99999999
484,1,28,2,2,1,2,7,3,99999999
484,1,19,1,2,1,2,9,3,99999999
484,2,64,1,2,2,1,3,1,5000
484,3,10,1,1,2,1,4,0,99999999
484,6,5,2,1,2,1,0,0,99999999
840,1,89,2,4,2,3,12,3,0
484,5,40,1,2,2,1,4,1,99999998
484,7,18,1,1,1,2,10,3,99999999
484,1,71,2,4,2,1,0,3,99999999
484,10,3,1,1,2,1,0,0,99999999
484,1,34,1,2,2,2,8,1,0
840,2,37,1,3,2,3,13,1,80000
484,1,69,1,2,1,2,6,1,429
484,2,15,2,1,2,2,10,3,99999999
484,1,54,1,2,1,1,0,3,99999999
484,6,13,2,1,1,2,6,3,99999999
484,2,16,1,1,1,2,9,3,99999999
840,1,29,1,2,2,3,13,1,61000
484,2,70,1,2,2,1,0,1,5143
484,5,31,2,3,2,3,12,1,4000
484,3,69,2,2,1,1,2,3,99999999
484,7,3,2,1,2,9,98,0,99999999
484,1,78,1,2,1,1,0,3,99999999
484,2,1,2,1,2,0,99,0,99999999
484,3,16,1,1,2,2,10,3,99999999
484,1,54,1,2,2,2,9,1,3214
484,1,39,1,2,2,3,12,1,5143
